Rafale max  help,soleil_durée,Précipitations en mm,Température minimale en °C,Température maximale en °C,prix moyen au kg,Production quantité tonne(s),Date
32.4,409.0,0.0,10.9,26.3,0.8,0.904,2015-08-19
24.8,294.0,0.0,15.4,26.6,0.8,1.408,2015-08-20
24.5,726.0,0.0,13.9,30.6,0.8,1.2640000000000002,2015-08-21
38.9,744.0,0.0,15.0,31.5,0.8,1.12,2015-08-22
47.2,282.0,5.8,16.4,23.6,0.8,0.976,2015-08-23
92.6,168.0,1.0,15.2,19.9,0.8,0.8320000000000001,2015-08-24
57.4,242.0,0.0,10.2,22.2,0.85,0.416,2015-08-25
61.2,463.0,4.2,14.7,31.4,0.825,0.784,2015-08-26
44.4,0.0,31.9,13.3,14.9,0.8,1.152,2015-08-27
21.2,204.0,5.4,14.1,21.4,0.8,1.164,2015-08-28
22.2,738.0,0.0,14.3,32.0,0.8,1.1760000000000002,2015-08-29
31.5,655.0,0.0,21.1,34.2,0.8,1.188,2015-08-30
52.6,416.0,13.1,19.2,30.0,0.8,1.2,2015-08-31
60.1,12.0,1.2,5.4,13.2,0.8,0.12,2015-09-01
33.3,198.0,0.0,-3.9,5.8,0.8,0.168,2015-09-02
35.6,73.0,0.0,4.8,12.8,0.8,0.2112,2015-09-03
25.9,746.0,0.0,1.1,21.6,0.8,0.2544,2015-09-04
46.8,600.0,0.0,13.0,20.2,0.8,0.2976,2015-09-05
57.6,696.0,0.0,9.9,21.1,0.8,0.3408,2015-09-06
35.3,834.0,0.0,8.5,24.4,0.8,0.384,2015-09-07
31.5,60.0,0.0,15.9,24.5,0.8,0.12,2015-09-08
41.4,732.0,0.0,8.6,23.9,0.8020979020979021,0.12045454545454545,2015-09-09
36.0,486.0,0.4,5.6,16.3,0.8041958041958043,0.12090909090909092,2015-09-10
41.4,378.0,0.0,12.8,17.4,0.8062937062937063,0.12136363636363635,2015-09-11
23.0,282.0,0.0,1.3,6.3,0.8083916083916084,0.1218181818181818,2015-09-12
40.7,30.0,6.8,10.9,18.6,0.8104895104895106,0.12227272727272727,2015-09-13
85.2,344.0,4.0,11.9,17.8,0.8125874125874126,0.12272727272727273,2015-09-14
48.2,228.0,5.4,11.5,18.5,0.8146853146853147,0.12318181818181817,2015-09-15
61.6,80.0,28.6,13.4,17.9,0.8167832167832169,0.12363636363636366,2015-09-16
48.2,126.0,4.8,13.8,18.6,0.8188811188811189,0.12409090909090907,2015-09-17
57.4,264.0,9.7,10.8,19.3,0.8209790209790211,0.12454545454545456,2015-09-18
23.0,348.0,0.2,10.3,19.5,0.8230769230769232,0.125,2015-09-19
25.9,660.0,0.0,7.2,18.6,0.8251748251748252,0.12545454545454546,2015-09-20
27.4,433.0,0.2,4.7,19.2,0.8272727272727273,0.12590909090909091,2015-09-21
58.0,170.0,2.0,11.9,17.1,0.8293706293706294,0.12636363636363634,2015-09-22
33.8,342.0,0.2,7.7,18.6,0.8314685314685315,0.1268181818181818,2015-09-23
38.9,79.0,0.0,8.0,15.4,0.8335664335664336,0.12727272727272726,2015-09-24
29.6,204.0,0.2,12.3,19.2,0.8356643356643357,0.12772727272727272,2015-09-25
42.8,606.0,0.2,7.0,18.3,0.8377622377622378,0.12818181818181815,2015-09-26
51.9,631.0,0.0,8.5,20.1,0.8398601398601399,0.12863636363636366,2015-09-27
55.6,654.0,0.0,6.6,18.9,0.8419580419580419,0.1290909090909091,2015-09-28
65.5,666.0,0.0,7.8,18.6,0.8440559440559441,0.12954545454545455,2015-09-29
40.7,660.0,0.0,5.8,18.3,0.8461538461538461,0.13,2015-09-30
64.8,1.0,3.6,11.2,12.3,0.8482517482517483,0.13045454545454546,2015-10-01
42.6,0.0,0.0,1.1,5.6,0.8503496503496504,0.13090909090909092,2015-10-02
25.9,36.0,0.2,5.1,13.3,0.8524475524475524,0.13136363636363635,2015-10-03
50.0,631.0,0.4,3.5,20.7,0.8545454545454546,0.1318181818181818,2015-10-04
23.0,786.0,0.0,8.0,23.4,0.8566433566433567,0.13227272727272724,2015-10-05
51.9,240.0,0.2,11.7,21.4,0.8587412587412587,0.13272727272727272,2015-10-06
37.1,894.0,0.0,8.0,29.9,0.8608391608391609,0.13318181818181818,2015-10-07
27.8,684.0,0.0,12.8,29.1,0.862937062937063,0.13363636363636364,2015-10-08
31.5,726.0,0.0,8.7,23.9,0.865034965034965,0.1340909090909091,2015-10-09
37.4,24.0,0.2,6.2,12.8,0.8671328671328672,0.13454545454545455,2015-10-10
33.8,330.0,0.2,9.5,15.1,0.8692307692307693,0.135,2015-10-11
22.2,0.0,0.0,1.2,3.0,0.8713286713286713,0.13545454545454544,2015-10-12
37.0,348.0,0.0,5.1,12.9,0.8734265734265735,0.1359090909090909,2015-10-13
35.2,228.0,0.2,2.2,9.2,0.8755244755244755,0.13636363636363635,2015-10-14
40.7,12.0,0.0,4.2,7.3,0.8776223776223776,0.1368181818181818,2015-10-15
24.1,0.0,3.8,2.6,7.4,0.8797202797202798,0.13727272727272727,2015-10-16
14.8,102.0,0.0,6.3,13.8,0.8818181818181818,0.13772727272727273,2015-10-17
27.8,24.0,0.0,7.5,11.6,0.8839160839160841,0.13818181818181818,2015-10-18
38.9,491.0,0.0,2.6,14.2,0.8860139860139861,0.13863636363636364,2015-10-19
29.6,12.0,0.2,7.5,12.5,0.8881118881118881,0.1390909090909091,2015-10-20
22.2,150.0,1.8,4.1,13.6,0.8902097902097903,0.13954545454545453,2015-10-21
27.8,6.0,1.0,9.5,14.2,0.8923076923076924,0.14,2015-10-22
18.4,0.0,0.0,10.1,14.0,0.8944055944055944,0.14045454545454544,2015-10-23
32.0,54.0,0.0,6.9,14.8,0.8965034965034966,0.1409090909090909,2015-10-24
29.6,228.0,0.2,10.0,15.6,0.8986013986013986,0.14136363636363636,2015-10-25
31.5,390.0,0.2,6.7,19.0,0.9006993006993007,0.14181818181818182,2015-10-26
29.6,229.0,21.6,10.5,20.8,0.9027972027972028,0.14227272727272727,2015-10-27
29.6,60.0,0.8,10.5,14.1,0.9048951048951048,0.14272727272727273,2015-10-28
24.1,150.0,0.2,8.3,16.1,0.9069930069930071,0.1431818181818182,2015-10-29
22.2,386.0,0.0,8.0,17.8,0.9090909090909092,0.14363636363636362,2015-10-30
16.9,511.0,0.2,3.9,19.8,0.9111888111888112,0.14409090909090908,2015-10-31
44.4,451.0,0.0,3.6,8.7,0.9132867132867132,0.14454545454545453,2015-11-01
22.7,516.0,0.0,-2.8,6.8,0.9153846153846156,0.145,2015-11-02
31.7,372.0,0.0,6.1,15.9,0.9174825174825176,0.14545454545454545,2015-11-03
50.0,78.0,0.0,9.9,16.7,0.9195804195804196,0.1459090909090909,2015-11-04
20.9,660.0,0.0,9.2,28.2,0.9216783216783218,0.14636363636363636,2015-11-05
48.2,450.0,1.0,14.2,30.9,0.9237762237762238,0.14681818181818182,2015-11-06
44.4,876.0,0.0,12.3,28.1,0.925874125874126,0.14727272727272728,2015-11-07
44.6,450.0,0.0,15.3,29.9,0.9279720279720279,0.14772727272727273,2015-11-08
27.8,432.0,0.0,6.1,23.6,0.93006993006993,0.1481818181818182,2015-11-09
37.1,198.0,0.2,7.2,13.5,0.9321678321678322,0.14863636363636362,2015-11-10
19.1,24.0,0.0,9.6,14.6,0.9342657342657344,0.14909090909090908,2015-11-11
37.8,0.0,0.0,0.7,9.6,0.9363636363636364,0.14954545454545454,2015-11-12
45.0,48.0,0.0,8.7,14.7,0.9384615384615383,0.15,2015-11-13
43.9,258.0,0.0,4.8,12.5,0.9405594405594406,0.15045454545454545,2015-11-14
47.2,348.0,0.0,10.1,15.2,0.9426573426573428,0.1509090909090909,2015-11-15
48.2,36.0,0.6,9.6,15.0,0.9447552447552447,0.15136363636363634,2015-11-16
61.2,0.0,2.0,13.4,15.7,0.9468531468531468,0.1518181818181818,2015-11-17
50.0,146.0,0.2,10.9,15.6,0.948951048951049,0.15227272727272728,2015-11-18
58.3,50.0,11.3,11.8,16.2,0.951048951048951,0.1527272727272727,2015-11-19
87.8,0.0,24.3,9.0,15.2,0.9531468531468532,0.15318181818181814,2015-11-20
70.6,210.0,1.0,3.4,6.5,0.9552447552447552,0.15363636363636365,2015-11-21
27.8,482.0,0.0,-1.5,6.4,0.9573426573426572,0.15409090909090908,2015-11-22
20.4,398.0,0.0,-0.4,5.9,0.9594405594405596,0.15454545454545454,2015-11-23
44.6,0.0,2.8,-2.1,8.2,0.9615384615384616,0.155,2015-11-24
33.3,24.0,0.8,4.8,10.2,0.9636363636363636,0.15545454545454546,2015-11-25
34.2,373.0,0.0,0.9,9.9,0.9657342657342658,0.1559090909090909,2015-11-26
39.2,109.0,1.0,-1.4,7.7,0.967832167832168,0.15636363636363634,2015-11-27
55.4,410.0,0.0,2.0,9.2,0.96993006993007,0.1568181818181818,2015-11-28
63.7,60.0,0.0,6.6,12.5,0.972027972027972,0.15727272727272726,2015-11-29
66.7,48.0,0.0,9.5,12.8,0.974125874125874,0.15772727272727272,2015-11-30
58.0,216.0,0.0,4.3,9.6,0.9762237762237762,0.15818181818181815,2015-12-01
18.4,366.0,0.0,-6.7,10.3,0.9783216783216784,0.15863636363636366,2015-12-02
33.3,636.0,0.0,0.1,16.2,0.9804195804195804,0.1590909090909091,2015-12-03
30.2,504.0,0.0,6.7,19.8,0.9825174825174824,0.15954545454545455,2015-12-04
35.3,601.0,0.0,11.6,21.1,0.9846153846153848,0.16,2015-12-05
59.3,432.0,0.2,16.8,24.4,0.9867132867132868,0.16045454545454546,2015-12-06
33.5,470.0,0.0,10.1,26.3,0.9888111888111888,0.1609090909090909,2015-12-07
37.1,552.0,0.8,19.0,34.0,0.990909090909091,0.16136363636363638,2015-12-08
44.4,78.0,2.6,15.5,19.9,0.9930069930069929,0.1618181818181818,2015-12-09
32.4,186.0,0.0,6.9,15.8,0.9951048951048952,0.16227272727272726,2015-12-10
19.1,295.0,0.0,9.8,17.9,0.9972027972027973,0.16272727272727272,2015-12-11
33.3,0.0,0.0,7.9,8.8,0.9993006993006992,0.16318181818181818,2015-12-12
18.5,0.0,0.0,3.6,5.4,1.0013986013986014,0.16363636363636366,2015-12-13
22.3,372.0,0.4,1.3,11.4,1.0034965034965035,0.1640909090909091,2015-12-14
31.5,18.0,13.1,7.2,11.3,1.0055944055944055,0.16454545454545455,2015-12-15
42.6,0.0,0.0,10.1,13.5,1.0076923076923077,0.16499999999999998,2015-12-16
33.8,283.0,0.4,9.6,16.6,1.0097902097902098,0.16545454545454547,2015-12-17
27.8,2.0,0.0,9.8,12.9,1.0118881118881122,0.1659090909090909,2015-12-18
32.0,318.0,0.2,7.9,15.4,1.013986013986014,0.16636363636363635,2015-12-19
35.2,72.0,1.4,10.0,13.7,1.016083916083916,0.1668181818181818,2015-12-20
55.6,354.0,0.0,8.8,12.8,1.018181818181818,0.16727272727272727,2015-12-21
55.6,325.0,0.2,9.4,13.7,1.0202797202797202,0.16772727272727272,2015-12-22
53.7,283.0,0.2,8.5,12.4,1.0223776223776224,0.16818181818181818,2015-12-23
54.0,222.0,0.2,8.2,13.0,1.0244755244755246,0.16863636363636364,2015-12-24
47.2,330.0,0.0,9.7,14.6,1.0265734265734263,0.16909090909090907,2015-12-25
38.9,444.0,0.0,6.6,13.7,1.0286713286713287,0.16954545454545455,2015-12-26
31.5,402.0,0.0,5.9,13.5,1.0307692307692309,0.16999999999999998,2015-12-27
33.3,264.0,1.8,2.7,13.5,1.0328671328671328,0.17045454545454544,2015-12-28
42.8,324.0,0.2,8.0,12.3,1.034965034965035,0.1709090909090909,2015-12-29
35.3,276.0,1.0,5.6,12.2,1.0370629370629372,0.17136363636363636,2015-12-30
48.6,366.0,0.0,7.2,11.3,1.0391608391608391,0.1718181818181818,2015-12-31
38.9,96.0,1.0,2.9,9.9,1.0412587412587413,0.17227272727272727,2016-01-01
50.0,19.0,0.0,10.5,12.0,1.0433566433566432,0.17272727272727273,2016-01-02
55.6,7.0,1.6,-1.4,9.2,1.0454545454545454,0.1731818181818182,2016-01-03
31.7,264.0,0.0,1.0,11.7,1.0475524475524476,0.17363636363636364,2016-01-04
46.8,804.0,0.0,0.6,15.3,1.0496503496503498,0.17409090909090907,2016-01-05
38.9,37.0,12.1,12.3,17.6,1.0517482517482517,0.17454545454545453,2016-01-06
48.2,163.0,0.6,15.7,22.4,1.053846153846154,0.175,2016-01-07
37.1,654.0,0.0,11.8,24.6,1.0559440559440558,0.17545454545454545,2016-01-08
32.0,720.0,0.0,11.5,27.9,1.058041958041958,0.1759090909090909,2016-01-09
46.3,192.0,3.2,11.7,18.6,1.0601398601398602,0.17636363636363636,2016-01-10
14.8,12.0,0.4,2.8,9.5,1.0622377622377623,0.17681818181818182,2016-01-11
19.1,343.0,0.0,-5.8,6.8,1.0643356643356645,0.17727272727272728,2016-01-12
44.4,324.0,0.0,1.1,6.6,1.0664335664335665,0.17772727272727273,2016-01-13
48.2,152.0,0.8,2.7,8.2,1.0685314685314684,0.17818181818181816,2016-01-14
37.4,186.0,1.0,-0.7,4.7,1.0706293706293706,0.17863636363636365,2016-01-15
26.3,150.0,0.0,-2.0,5.7,1.0727272727272728,0.17909090909090908,2016-01-16
22.2,6.0,0.0,-1.7,4.4,1.0748251748251751,0.17954545454545456,2016-01-17
31.5,2.0,0.0,-0.8,0.6,1.0769230769230769,0.18,2016-01-18
22.7,0.0,0.0,-0.6,1.0,1.079020979020979,0.18045454545454545,2016-01-19
22.2,150.0,0.0,-2.7,0.7,1.081118881118881,0.1809090909090909,2016-01-20
24.5,300.0,0.0,-3.4,4.0,1.0832167832167832,0.1813636363636364,2016-01-21
29.6,0.0,2.8,-3.2,7.4,1.0853146853146851,0.18181818181818185,2016-01-22
24.1,0.0,0.0,5.3,7.8,1.0874125874125875,0.18227272727272725,2016-01-23
25.9,72.0,0.0,2.7,12.4,1.0895104895104897,0.18272727272727274,2016-01-24
39.2,439.0,0.0,2.3,13.3,1.0916083916083916,0.18318181818181814,2016-01-25
50.8,134.0,0.2,6.5,11.9,1.0937062937062936,0.18363636363636365,2016-01-26
52.2,1.0,1.8,8.9,11.9,1.0958041958041955,0.18409090909090908,2016-01-27
50.0,0.0,2.6,5.1,8.8,1.097902097902098,0.1845454545454545,2016-01-28
53.7,222.0,0.0,0.9,9.4,1.1,0.185,2016-01-29
77.8,0.0,8.0,7.5,10.4,1.102097902097902,0.18545454545454546,2016-01-30
53.7,0.0,1.2,7.1,12.9,1.1041958041958042,0.1859090909090909,2016-01-31
55.8,162.0,0.2,7.4,11.0,1.1062937062937062,0.18636363636363634,2016-02-01
58.3,0.0,7.7,7.6,11.8,1.1083916083916083,0.18681818181818186,2016-02-02
97.2,228.0,4.0,4.1,9.7,1.1104895104895105,0.18727272727272729,2016-02-03
33.3,0.0,0.4,0.5,10.6,1.112587412587413,0.18772727272727274,2016-02-04
34.2,630.0,0.2,0.5,18.3,1.1146853146853146,0.18818181818181814,2016-02-05
42.8,0.0,0.0,12.5,13.9,1.1167832167832168,0.18863636363636366,2016-02-06
46.3,332.0,0.0,13.0,21.1,1.1188811188811187,0.1890909090909091,2016-02-07
48.2,12.0,0.6,16.2,24.9,1.1209790209790211,0.18954545454545452,2016-02-08
33.3,564.0,0.0,12.2,30.3,1.1230769230769229,0.19,2016-02-09
33.3,324.0,0.2,7.4,17.2,1.1251748251748253,0.19045454545454546,2016-02-10
32.4,60.0,0.0,5.4,13.3,1.1272727272727272,0.19090909090909086,2016-02-11
29.5,231.0,0.0,-4.3,5.2,1.1293706293706294,0.19136363636363635,2016-02-12
92.6,36.0,6.6,3.1,10.5,1.131468531468531,0.19181818181818186,2016-02-13
46.3,60.0,2.4,5.2,9.8,1.1335664335664335,0.19227272727272726,2016-02-14
63.4,205.0,0.0,0.2,6.5,1.1356643356643357,0.19272727272727272,2016-02-15
37.0,570.0,0.0,-1.4,5.6,1.1377622377622378,0.19318181818181815,2016-02-16
22.2,144.0,0.0,-4.0,2.3,1.1398601398601398,0.19363636363636366,2016-02-17
19.4,0.0,0.6,-2.3,2.5,1.141958041958042,0.1940909090909091,2016-02-18
46.1,366.0,0.0,-2.1,8.9,1.1440559440559441,0.19454545454545447,2016-02-19
61.2,0.0,0.8,4.9,11.6,1.1461538461538459,0.195,2016-02-20
51.9,26.0,0.0,9.6,12.7,1.1482517482517482,0.19545454545454544,2016-02-21
48.2,30.0,2.2,8.5,11.9,1.1503496503496504,0.19590909090909087,2016-02-22
45.4,48.0,1.6,4.8,9.0,1.1524475524475524,0.19636363636363635,2016-02-23
38.9,12.0,7.1,0.8,6.4,1.1545454545454543,0.1968181818181818,2016-02-24
32.4,475.0,0.0,-0.6,7.5,1.1566433566433565,0.19727272727272727,2016-02-25
27.8,114.0,0.0,-2.7,6.7,1.1587412587412589,0.19772727272727272,2016-02-26
51.9,264.0,0.0,-1.2,7.1,1.1608391608391608,0.19818181818181815,2016-02-27
54.4,30.0,0.0,-0.3,5.6,1.162937062937063,0.19863636363636364,2016-02-28
50.0,614.0,0.0,-1.5,8.5,1.1650349650349652,0.1990909090909091,2016-02-29
63.0,0.0,9.4,5.1,8.4,1.1671328671328671,0.19954545454545453,2016-03-01
57.4,252.0,0.0,4.7,8.8,1.169230769230769,0.2,2016-03-02
58.3,366.0,1.0,3.0,10.1,1.1713286713286712,0.20045454545454544,2016-03-03
40.7,330.0,4.6,7.9,20.6,1.1734265734265734,0.2009090909090909,2016-03-04
44.4,612.0,0.0,6.6,15.7,1.1755244755244756,0.2013636363636364,2016-03-05
24.8,0.0,0.0,10.5,13.9,1.1776223776223775,0.2018181818181818,2016-03-06
40.7,126.0,1.0,10.9,18.6,1.1797202797202797,0.20227272727272727,2016-03-07
50.0,342.0,0.0,16.4,28.6,1.1818181818181817,0.20272727272727276,2016-03-08
26.6,697.0,0.0,12.7,29.4,1.1839160839160838,0.20318181818181816,2016-03-09
32.0,630.0,0.0,4.9,18.0,1.1860139860139858,0.2036363636363636,2016-03-10
26.3,539.0,0.0,-0.9,11.8,1.1881118881118882,0.2040909090909091,2016-03-11
44.6,398.0,0.0,2.5,6.5,1.19020979020979,0.20454545454545453,2016-03-12
48.6,570.0,0.0,0.1,10.4,1.1923076923076923,0.205,2016-03-13
50.0,404.0,0.0,1.0,9.6,1.1944055944055942,0.20545454545454545,2016-03-14
50.8,649.0,0.0,-1.8,12.3,1.1965034965034964,0.2059090909090909,2016-03-15
57.6,258.0,0.0,2.3,8.1,1.1986013986013986,0.2063636363636364,2016-03-16
27.8,674.0,0.0,0.0,13.4,1.2006993006993008,0.20681818181818185,2016-03-17
30.2,678.0,0.0,-1.2,13.4,1.2027972027972027,0.20727272727272728,2016-03-18
48.2,175.0,0.0,1.0,8.7,1.2048951048951049,0.2077272727272727,2016-03-19
46.3,614.0,0.0,0.4,9.6,1.2069930069930068,0.2081818181818182,2016-03-20
41.0,42.0,0.0,-0.3,10.8,1.2090909090909092,0.2086363636363636,2016-03-21
42.8,372.0,0.0,1.3,12.1,1.2111888111888112,0.2090909090909091,2016-03-22
42.6,114.0,0.0,0.4,11.0,1.2132867132867131,0.20954545454545453,2016-03-23
35.2,144.0,2.8,1.6,10.9,1.2153846153846153,0.21,2016-03-24
42.8,72.0,1.2,6.6,14.0,1.2174825174825177,0.21045454545454545,2016-03-25
58.3,139.0,8.1,5.8,15.3,1.2195804195804194,0.2109090909090909,2016-03-26
59.8,361.0,2.4,6.6,13.3,1.2216783216783216,0.2113636363636364,2016-03-27
90.7,270.0,6.2,8.0,14.1,1.2237762237762235,0.2118181818181818,2016-03-28
50.0,96.0,2.0,6.4,13.2,1.225874125874126,0.21227272727272728,2016-03-29
42.6,54.0,7.9,8.4,10.0,1.227972027972028,0.2127272727272727,2016-03-30
53.7,0.0,17.3,5.5,6.4,1.23006993006993,0.2131818181818182,2016-03-31
50.0,384.0,0.0,5.3,9.8,1.232167832167832,0.2136363636363636,2016-04-01
47.2,0.0,0.4,1.1,10.1,1.2342657342657342,0.21409090909090908,2016-04-02
51.9,2.0,6.0,4.1,8.7,1.2363636363636363,0.2145454545454545,2016-04-03
40.7,384.0,0.0,8.8,16.2,1.2384615384615385,0.215,2016-04-04
42.6,818.0,0.0,2.5,18.7,1.2405594405594405,0.21545454545454545,2016-04-05
23.0,0.0,0.2,11.6,17.0,1.2426573426573426,0.21590909090909088,2016-04-06
27.8,43.0,0.2,15.4,20.5,1.2447552447552446,0.2163636363636364,2016-04-07
29.9,126.0,1.8,16.6,21.1,1.2468531468531467,0.2168181818181818,2016-04-08
37.0,0.0,1.6,17.5,23.5,1.248951048951049,0.21727272727272728,2016-04-09
42.8,600.0,0.0,5.7,18.9,1.251048951048951,0.2177272727272727,2016-04-10
22.0,221.0,6.7,0.4,11.5,1.253146853146853,0.21818181818181814,2016-04-11
25.2,22.0,0.0,-2.5,2.3,1.2552447552447552,0.21863636363636366,2016-04-12
57.4,414.0,12.3,6.9,17.9,1.2573426573426572,0.2190909090909091,2016-04-13
34.9,348.0,2.4,6.6,15.5,1.259440559440559,0.21954545454545452,2016-04-14
56.2,224.0,2.4,8.4,15.7,1.2615384615384615,0.22,2016-04-15
40.7,162.0,2.4,8.7,14.2,1.2636363636363637,0.22045454545454546,2016-04-16
41.4,356.0,0.0,2.5,11.4,1.2657342657342656,0.2209090909090909,2016-04-17
28.4,721.0,0.0,-0.8,13.8,1.2678321678321678,0.2213636363636364,2016-04-18
35.2,774.0,0.0,0.8,16.6,1.2699300699300695,0.2218181818181818,2016-04-19
54.4,564.0,0.0,3.9,18.5,1.272027972027972,0.2222727272727273,2016-04-20
24.1,180.0,0.2,7.2,20.2,1.274125874125874,0.22272727272727272,2016-04-21
22.3,6.0,2.2,11.4,16.1,1.2762237762237765,0.22318181818181815,2016-04-22
41.4,7.0,0.0,8.6,9.9,1.2783216783216782,0.22363636363636366,2016-04-23
46.3,276.0,1.8,-0.8,9.4,1.2804195804195804,0.2240909090909091,2016-04-24
55.8,120.0,0.4,-0.3,11.8,1.2825174825174823,0.22454545454545452,2016-04-25
58.3,120.0,0.0,5.1,10.1,1.2846153846153845,0.225,2016-04-26
44.6,457.0,0.4,-1.5,12.2,1.2867132867132869,0.22545454545454546,2016-04-27
32.4,510.0,0.0,0.8,12.9,1.2888111888111888,0.2259090909090909,2016-04-28
48.6,403.0,1.4,3.6,14.4,1.2909090909090908,0.2263636363636364,2016-04-29
56.2,115.0,2.4,5.9,9.8,1.293006993006993,0.2268181818181818,2016-04-30
54.4,156.0,1.4,5.5,9.2,1.2951048951048951,0.2272727272727273,2016-05-01
33.8,0.0,0.2,6.9,9.9,1.297202797202797,0.2277272727272727,2016-05-02
38.9,84.0,0.0,2.2,7.8,1.2993006993006992,0.22818181818181815,2016-05-03
36.0,468.0,0.0,7.2,16.4,1.3013986013986014,0.22863636363636364,2016-05-04
45.4,817.0,0.0,3.1,21.2,1.3034965034965036,0.2290909090909091,2016-05-05
21.2,12.0,0.0,13.2,17.4,1.3055944055944055,0.2295454545454545,2016-05-06
37.8,452.0,0.0,11.1,24.0,1.3076923076923077,0.23,2016-05-07
37.0,510.0,0.0,10.8,23.7,1.3097902097902097,0.2304545454545455,2016-05-08
29.9,54.0,0.4,16.1,24.2,1.3118881118881118,0.2309090909090909,2016-05-09
52.2,408.0,0.0,8.9,16.7,1.3139860139860142,0.23136363636363635,2016-05-10
32.4,173.0,0.6,7.8,11.2,1.3160839160839162,0.2318181818181818,2016-05-11
14.4,443.0,0.0,-1.1,11.5,1.318181818181818,0.2322727272727273,2016-05-12
44.4,114.0,0.2,13.4,21.1,1.32027972027972,0.23272727272727275,2016-05-13
40.7,48.0,0.0,8.7,12.4,1.3223776223776222,0.23318181818181816,2016-05-14
22.2,516.0,0.0,1.2,15.2,1.3244755244755244,0.23363636363636364,2016-05-15
37.0,444.0,0.0,4.0,17.4,1.3265734265734266,0.2340909090909091,2016-05-16
28.1,420.0,0.0,4.1,18.1,1.3286713286713288,0.23454545454545456,2016-05-17
55.6,163.0,7.8,10.4,16.8,1.3307692307692307,0.235,2016-05-18
44.6,204.0,1.0,8.1,17.8,1.3328671328671329,0.23545454545454544,2016-05-19
32.0,157.0,0.0,11.3,20.0,1.3349650349650348,0.2359090909090909,2016-05-20
48.2,469.0,15.6,11.7,24.8,1.337062937062937,0.2363636363636364,2016-05-21
50.0,30.0,15.8,12.4,16.7,1.3391608391608392,0.23681818181818184,2016-05-22
42.6,98.0,3.6,9.5,16.2,1.3412587412587411,0.2372727272727273,2016-05-23
33.3,438.0,0.0,5.9,16.4,1.3433566433566433,0.23772727272727276,2016-05-24
37.0,673.0,0.2,5.9,20.5,1.3454545454545452,0.23818181818181816,2016-05-25
28.1,324.0,0.2,11.1,21.6,1.3475524475524474,0.23863636363636365,2016-05-26
18.5,380.0,0.2,11.5,24.2,1.3496503496503496,0.2390909090909091,2016-05-27
38.9,223.0,3.4,11.9,23.3,1.3517482517482518,0.23954545454545456,2016-05-28
37.1,6.0,26.7,13.5,16.0,1.353846153846154,0.24,2016-05-29
50.0,0.0,63.4,12.1,14.1,1.355944055944056,0.24045454545454545,2016-05-30
47.2,0.0,17.3,11.3,13.2,1.3580419580419578,0.2409090909090909,2016-05-31
37.1,24.0,5.0,6.1,8.7,1.3601398601398602,0.2413636363636364,2016-06-01
61.9,163.0,4.4,4.3,14.7,1.3622377622377622,0.24181818181818185,2016-06-02
35.6,356.0,0.8,-1.2,8.5,1.3643356643356643,0.24227272727272725,2016-06-03
48.6,134.0,2.0,4.6,13.8,1.3664335664335665,0.24272727272727276,2016-06-04
44.4,744.0,0.0,4.4,25.4,1.3685314685314685,0.24318181818181814,2016-06-05
24.1,481.0,0.4,11.0,24.6,1.3706293706293704,0.24363636363636365,2016-06-06
25.9,840.0,0.0,8.9,25.2,1.3727272727272726,0.2440909090909091,2016-06-07
27.8,703.0,0.0,8.8,25.3,1.3748251748251747,0.2445454545454545,2016-06-08
25.9,126.0,0.4,15.8,23.6,1.3769230769230771,0.245,2016-06-09
55.8,619.0,0.0,3.7,15.4,1.379020979020979,0.24545454545454545,2016-06-10
36.0,312.0,0.0,3.4,8.6,1.3811188811188808,0.2459090909090909,2016-06-11
11.5,406.0,0.0,-1.4,14.5,1.3832167832167832,0.2463636363636364,2016-06-12
35.6,12.0,4.0,13.7,17.5,1.3853146853146852,0.24681818181818185,2016-06-13
49.0,90.0,10.3,12.4,18.4,1.387412587412587,0.2472727272727273,2016-06-14
55.6,362.0,3.0,11.8,19.9,1.3895104895104895,0.2477272727272727,2016-06-15
50.8,228.0,11.0,11.6,18.4,1.3916083916083917,0.24818181818181814,2016-06-16
40.7,258.0,2.4,12.5,19.5,1.3937062937062936,0.24863636363636366,2016-06-17
49.0,354.0,0.8,12.0,20.4,1.3958041958041956,0.2490909090909091,2016-06-18
25.9,366.0,0.0,9.9,21.2,1.3979020979020975,0.2495454545454545,2016-06-19
49.0,8.0,4.4,13.5,16.8,1.4,0.25,2016-06-20
34.2,60.0,1.0,15.3,21.5,1.4,0.08,2016-06-21
29.6,564.0,0.0,14.7,29.7,1.4,0.016,2016-06-22
31.5,704.0,0.0,18.9,32.3,1.4,0.32,2016-06-23
28.4,258.0,0.0,17.1,25.5,1.38,0.28600000000000003,2016-06-24
39.6,450.0,0.0,15.2,22.4,1.36,0.252,2016-06-25
37.1,468.0,0.0,9.6,21.5,1.34,0.218,2016-06-26
37.8,74.0,1.2,13.3,21.4,1.32,0.184,2016-06-27
37.4,222.0,0.4,14.0,23.5,1.3,0.15,2016-06-28
50.4,384.0,0.0,13.4,24.1,1.35,0.16,2016-06-29
48.2,175.0,4.9,15.4,22.3,1.15,7.68,2016-06-30
79.6,120.0,3.2,6.1,11.7,1.1749999999999998,6.528,2016-07-01
64.8,240.0,0.8,6.1,11.2,1.2,5.376,2016-07-02
